250 0.733333333333333
245 0.666666666666667
240 0.666666666666667
235 0.733333333333333
230 0.666666666666667
225 0.6
220 0.666666666666667
215 0.533333333333333
210 0.666666666666667
205 0.6
200 0.533333333333333
195 0.6
190 0.4
185 0.533333333333333
180 0.466666666666667
175 0.4
170 0.333333333333333
165 0.266666666666667
160 0.333333333333333
155 0.266666666666667
150 0.333333333333333
145 0.4
140 0.333333333333333
135 0.4
130 0.266666666666667
125 0.266666666666667
120 0.266666666666667
115 0.266666666666667
110 0.133333333333333
105 0.133333333333333
100 0.133333333333333
95 0.0666666666666667
90 0
85 0
80 0
75 0
70 0
65 0
60 0
55 0
50 0
45 0
40 0
35 0
30 0
25 0
20 0
15 0
10 0
5 0
